"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0006879"	"GO:0006879"	"cellular iron ion homeostasis"	"7/559"	"53/23843"	0.000227086938467325	0.00643456866189203	0.00521289608294434	"Atp6ap1/Atp6v1g1/Ftl1/Hmox1/Atp6v0d1/Ndfip1/Fth1"	7
"GO:0006096"	"GO:0006096"	"glycolytic process"	"8/559"	"70/23843"	0.000228663846583141	0.00643456866189203	0.00521289608294434	"Mtch2/Tpi1/Gapdh/Gpi1/Mif/Aldoc/Gpd1/Pgam1"	8
"GO:0043393"	"GO:0043393"	"regulation of protein binding"	"15/559"	"220/23843"	0.000231498513344589	0.00646909734512935	0.00524086912155112	"Ckmt1/B2m/Cdkn2a/Cdc42/Lrpap1/Hopx/Actb/Camk1/Apoe/Bax/Aplp2/Hnrnpk/Plk2/Tmbim6/App"	15
"GO:0050673"	"GO:0050673"	"epithelial cell proliferation"	"22/559"	"403/23843"	0.000239241880433881	0.00663937466804095	0.00537881744975484	"Pdcl3/Maged1/Sox2/Pdcd10/F3/Cdkn2a/Atpif1/Cdc42/Ptn/Ccnd2/Apoe/Bax/Fabp7/Hmox1/Rgcc/Nme1/Igfbp4/Grn/Sox9/Ctsl/Id2/Atp5a1"	22
"GO:0055072"	"GO:0055072"	"iron ion homeostasis"	"9/559"	"89/23843"	0.000241400842188798	0.00665340403402549	0.00539018318859918	"B2m/Atp6ap1/Atp6v1g1/Ftl1/Hmox1/Atp6v0d1/Slc22a17/Ndfip1/Fth1"	9
"GO:0043248"	"GO:0043248"	"proteasome assembly"	"4/559"	"14/23843"	0.000248147336803476	0.00672857732725697	0.00545108401760878	"Psmd4/Pomp/Psmd8/Psmd13"	4
"GO:0045899"	"GO:0045899"	"positive regulation of RNA polymerase II transcriptional preinitiation complex assembly"	"4/559"	"14/23843"	0.000248147336803476	0.00672857732725697	0.00545108401760878	"Psmc2/Psmc6/Psmc5/Psmc1"	4
"GO:0016042"	"GO:0016042"	"lipid catabolic process"	"18/559"	"297/23843"	0.000249456588915489	0.00672857732725697	0.00545108401760878	"Idh1/Plcd4/Dbi/Prdx6/Hadhb/Spp1/Mgll/Apoe/Sirt2/Etfb/Acat1/Hexa/Pccb/Acad11/Gm2a/Acadvl/Acat2/Pla2g7"	18
"GO:0006757"	"GO:0006757"	"ATP generation from ADP"	"8/559"	"71/23843"	0.000252488860938321	0.00672857732725697	0.00545108401760878	"Mtch2/Tpi1/Gapdh/Gpi1/Mif/Aldoc/Gpd1/Pgam1"	8
"GO:1903363"	"GO:1903363"	"negative regulation of cellular protein catabolic process"	"8/559"	"71/23843"	0.000252488860938321	0.00672857732725697	0.00545108401760878	"Pdcl3/Sdcbp/Alad/Cdkn2a/Atraid/Os9/Gabarapl2/Usp14"	8
"GO:0045665"	"GO:0045665"	"negative regulation of neuron differentiation"	"16/559"	"247/23843"	0.000259459786362256	0.00686885644948499	0.00556472962855891	"Tnr/B2m/Sox2/Eif4e/Id3/Ptprz1/Cntn4/Apoe/Calr/Thy1/Sox9/Plk2/Id2/App/Olig2/Dpysl3"	16
"GO:0061564"	"GO:0061564"	"axon development"	"25/559"	"493/23843"	0.000285904671775436	0.00751947973349251	0.0060918250326008	"Tnr/Uchl1/Epha5/Actb/Ptprz1/Mgll/Chl1/Cntn4/Apoe/Scn1b/Ank3/Mif/Sept7/Fez1/Thy1/Cnp/Mapt/Tubb2b/Nrn1/Ntrk2/Gap43/Alcam/App/Metrn/Nrep"	25
"GO:0070997"	"GO:0070997"	"neuron death"	"21/559"	"381/23843"	0.000289346545424427	0.00756058765446686	0.00612512816937424	"Kcnip3/Prnp/Cdc42/Fzd9/Ptprz1/Chl1/Gapdh/Apoe/Gpi1/Bax/Hmox1/Prdx2/Mt1/Mapt/Ntrk2/Fos/Psmc1/Lgmn/Ube2v2/App/Ppp2r2b"	21
"GO:0051402"	"GO:0051402"	"neuron apoptotic process"	"17/559"	"275/23843"	0.000292049330393127	0.00758197745485125	0.00614245688439738	"Kcnip3/Prnp/Cdc42/Fzd9/Chl1/Gapdh/Apoe/Gpi1/Bax/Hmox1/Prdx2/Mt1/Ntrk2/Lgmn/Ube2v2/App/Ppp2r2b"	17
"GO:0043090"	"GO:0043090"	"amino acid import"	"5/559"	"26/23843"	0.000304338752430053	0.00782298344413068	0.00633770527531461	"Kcnj10/Arl6ip5/Slc6a1/Arl6ip1/Slc3a2"	5
"GO:0072655"	"GO:0072655"	"establishment of protein localization to mitochondrion"	"12/559"	"155/23843"	0.000305220775528955	0.00782298344413068	0.00633770527531461	"Psmb7/Mtch2/Dnaja1/Cdkn2a/Atpif1/Psmd8/Bax/Uqcrc2/Ndufa13/Mapt/Hsp90aa1/Ppp2r2b"	12
"GO:1901292"	"GO:1901292"	"nucleoside phosphate catabolic process"	"11/559"	"134/23843"	0.000326392533376065	0.00819930657872623	0.00664257938534978	"Mtch2/Tpi1/Gapdh/Gpi1/Ldha/Mif/Nudt4/Aldoc/Cnp/Gpd1/Pgam1"	11
"GO:0006098"	"GO:0006098"	"pentose-phosphate shunt"	"4/559"	"15/23843"	0.000332128969267489	0.00819930657872623	0.00664257938534978	"Tpi1/Taldo1/Tkt/Pgam1"	4
"GO:0006123"	"GO:0006123"	"mitochondrial electron transport, cytochrome c to oxygen"	"4/559"	"15/23843"	0.000332128969267489	0.00819930657872623	0.00664257938534978	"Cox5b/Cox6a1/Cycs/Cox4i1"	4
"GO:0019646"	"GO:0019646"	"aerobic electron transport chain"	"4/559"	"15/23843"	0.000332128969267489	0.00819930657872623	0.00664257938534978	"Cox5b/Cox6a1/Cycs/Cox4i1"	4
"GO:0044794"	"GO:0044794"	"positive regulation by host of viral process"	"4/559"	"15/23843"	0.000332128969267489	0.00819930657872623	0.00664257938534978	"Apoe/Hspa8/Ppib/Vapa"	4
"GO:1904874"	"GO:1904874"	"positive regulation of telomerase RNA localization to Cajal body"	"4/559"	"15/23843"	0.000332128969267489	0.00819930657872623	0.00664257938534978	"Cct3/Cct7/Cct5/Cct8"	4
"GO:0042866"	"GO:0042866"	"pyruvate biosynthetic process"	"8/559"	"74/23843"	0.00033642528639185	0.0082547277587854	0.00668747825388678	"Mtch2/Tpi1/Gapdh/Gpi1/Mif/Aldoc/Gpd1/Pgam1"	8
"GO:0016049"	"GO:0016049"	"cell growth"	"25/559"	"499/23843"	0.000342271795255122	0.00834728305519157	0.00676246092443453	"Igfbp2/Serpine2/Tnr/Ndufs3/Csnk2a1/Lamtor2/Fdps/Sdcbp/Creb3/Cdkn2a/Mgll/Apoe/Cd81/Slc25a4/Ndufa13/Sept7/Cadm1/Cryab/Ip6k2/Igfbp4/Mapt/Sox9/Nrn1/Hnrnpk/App"	25
"GO:0045732"	"GO:0045732"	"positive regulation of protein catabolic process"	"14/559"	"204/23843"	0.000346633234231226	0.00840272370208708	0.00680737556381806	"Csnk2a1/Bcap31/Atpif1/Apoe/Sirt2/Ctsc/Cd81/Oaz1/Ndufa13/Sox9/Plk2/Hsp90aa1/Ube2v2/Ndfip1"	14
"GO:0072657"	"GO:0072657"	"protein localization to membrane"	"24/559"	"472/23843"	0.000361413388110375	0.00866796623624212	0.00702225892896355	"Ramp1/Atp1b1/Mtch2/Kcnip3/Prnp/Csnk2a1/Sec62/Ssr2/Tmem59/Nsg1/Fzd9/Ptn/Apoe/Bax/Arl6ip1/Ank3/Bsg/Cpe/Ndufa13/Thy1/Pik3r1/Hsp90aa1/Rab26/Myl12a"	24
"GO:0098754"	"GO:0098754"	"detoxification"	"6/559"	"41/23843"	0.000361883282228796	0.00866796623624212	0.00702225892896355	"Prdx6/Gstm5/Adh5/Prdx1/Prdx2/Mt1"	6
"GO:0034205"	"GO:0034205"	"amyloid-beta formation"	"5/559"	"27/23843"	0.000366356886283536	0.00872319591955591	0.00706700265848715	"Prnp/Apoe/Psenen/Lrrtm3/App"	5
"GO:0007033"	"GO:0007033"	"vacuole organization"	"12/559"	"159/23843"	0.000385254408818036	0.00906586983089927	0.00734461621489354	"Rab14/Rab33a/Chmp5/Abca1/Stx12/Ctsd/Gabarapl2/Fez1/Hspa8/Hexa/Gabarap/Scfd1"	12
"GO:0070585"	"GO:0070585"	"protein localization to mitochondrion"	"12/559"	"159/23843"	0.000385254408818036	0.00906586983089927	0.00734461621489354	"Psmb7/Mtch2/Dnaja1/Cdkn2a/Atpif1/Psmd8/Bax/Uqcrc2/Ndufa13/Mapt/Hsp90aa1/Ppp2r2b"	12
"GO:0007050"	"GO:0007050"	"cell cycle arrest"	"11/559"	"138/23843"	0.000420117165879122	0.00971809046465505	0.0078730056945267	"Ak1/Sox2/Cdkn2a/Fzd9/Cdkn1c/Mif/Calr/Rgcc/Hepacam/Rpl26/Id2"	11
"GO:0050680"	"GO:0050680"	"negative regulation of epithelial cell proliferation"	"11/559"	"138/23843"	0.000420117165879122	0.00971809046465505	0.0078730056945267	"Maged1/Sox2/Pdcd10/Cdkn2a/Atpif1/Ptn/Apoe/Rgcc/Sox9/Ctsl/Atp5a1"	11
"GO:0046394"	"GO:0046394"	"carboxylic acid biosynthetic process"	"19/559"	"337/23843"	0.000420215641364309	0.00971809046465505	0.0078730056945267	"Ptgds/Mtch2/Gatm/Phgdh/Atpif1/Asns/Mgll/Tpi1/Gapdh/Ldhb/Gpi1/Ldha/Mif/Tecr/Acadvl/Aldoc/Gpd1/Qk/Pgam1"	19
"GO:0006465"	"GO:0006465"	"signal peptide processing"	"4/559"	"16/23843"	0.000434660892442692	0.00973966568573888	0.00789048462612046	"Arxes1/Spcs2/Spcs1/Sec11c"	4
"GO:0006878"	"GO:0006878"	"cellular copper ion homeostasis"	"4/559"	"16/23843"	0.000434660892442692	0.00973966568573888	0.00789048462612046	"Prnp/Aplp2/Atox1/App"	4
"GO:0045898"	"GO:0045898"	"regulation of RNA polymerase II transcriptional preinitiation complex assembly"	"4/559"	"16/23843"	0.000434660892442692	0.00973966568573888	0.00789048462612046	"Psmc2/Psmc6/Psmc5/Psmc1"	4
"GO:0016053"	"GO:0016053"	"organic acid biosynthetic process"	"19/559"	"338/23843"	0.000435779258631913	0.00973966568573888	0.00789048462612046	"Ptgds/Mtch2/Gatm/Phgdh/Atpif1/Asns/Mgll/Tpi1/Gapdh/Ldhb/Gpi1/Ldha/Mif/Tecr/Acadvl/Aldoc/Gpd1/Qk/Pgam1"	19
"GO:1990748"	"GO:1990748"	"cellular detoxification"	"5/559"	"28/23843"	0.000437467242131071	0.00973966568573888	0.00789048462612046	"Prdx6/Gstm5/Adh5/Prdx1/Prdx2"	5
"GO:0016052"	"GO:0016052"	"carbohydrate catabolic process"	"10/559"	"117/23843"	0.000438091324333682	0.00973966568573888	0.00789048462612046	"Mtch2/Tpi1/Gapdh/Gpi1/Ldha/Mif/Gm2a/Aldoc/Gpd1/Pgam1"	10
"GO:0043280"	"GO:0043280"	"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process"	"10/559"	"117/23843"	0.000438091324333682	0.00973966568573888	0.00789048462612046	"Mtch2/Bcap31/F3/Cdkn2a/Cycs/Arl6ip5/Bax/Ndufa13/Rps27l/Ppp2ca"	10
"GO:0071156"	"GO:0071156"	"regulation of cell cycle arrest"	"7/559"	"59/23843"	0.000445358954160783	0.00984683753595049	0.00797730873936347	"Cdkn2a/Fzd9/Mif/Calr/Rgcc/Rpl26/Id2"	7
"GO:0045862"	"GO:0045862"	"positive regulation of proteolysis"	"18/559"	"312/23843"	0.000450384092362602	0.00990352780145961	0.00802323574372722	"Mtch2/Bcap31/F3/Cdkn2a/Atpif1/Cycs/Arl6ip5/Apoe/Sirt2/Bax/Ctsc/Ndufa13/Hspa8/Rps27l/Ppp2ca/Plk2/Ube2v2/Mbp"	18
"GO:0050678"	"GO:0050678"	"regulation of epithelial cell proliferation"	"19/559"	"340/23843"	0.000468413002747588	0.0102439887122625	0.00829905646172356	"Pdcl3/Maged1/Sox2/Pdcd10/F3/Cdkn2a/Atpif1/Cdc42/Ptn/Ccnd2/Apoe/Bax/Hmox1/Rgcc/Nme1/Grn/Sox9/Ctsl/Atp5a1"	19
"GO:0032091"	"GO:0032091"	"negative regulation of protein binding"	"9/559"	"98/23843"	0.00049644628892856	0.0107983776575596	0.00874818865895733	"Ckmt1/B2m/Cdkn2a/Lrpap1/Actb/Camk1/Bax/Hnrnpk/Tmbim6"	9
"GO:0046434"	"GO:0046434"	"organophosphate catabolic process"	"13/559"	"188/23843"	0.000519217917724639	0.0112329725856126	0.00910027103108777	"Idh1/Prdx6/Mtch2/Tpi1/Gapdh/Gpi1/Ldha/Mif/Nudt4/Aldoc/Cnp/Gpd1/Pgam1"	13
"GO:1901214"	"GO:1901214"	"regulation of neuron death"	"19/559"	"344/23843"	0.000540084104895711	0.0116219167812852	0.00941536995700543	"Kcnip3/Prnp/Cdc42/Fzd9/Ptprz1/Chl1/Apoe/Gpi1/Bax/Hmox1/Prdx2/Mt1/Mapt/Ntrk2/Fos/Psmc1/Lgmn/Ube2v2/Ppp2r2b"	19
"GO:0090559"	"GO:0090559"	"regulation of membrane permeability"	"7/559"	"61/23843"	0.000547074514166096	0.0116477663756845	0.00943631172582791	"Mtch2/Slc25a5/Atpif1/Bax/Slc25a4/Hspa8/Cnp"	7
"GO:1903051"	"GO:1903051"	"negative regulation of proteolysis involved in cellular protein catabolic process"	"7/559"	"61/23843"	0.000547074514166096	0.0116477663756845	0.00943631172582791	"Pdcl3/Sdcbp/Alad/Cdkn2a/Os9/Gabarapl2/Usp14"	7
"GO:0055070"	"GO:0055070"	"copper ion homeostasis"	"4/559"	"17/23843"	0.000557914624176031	0.0117541803543683	0.0095225218576642	"Prnp/Aplp2/Atox1/App"	4
"GO:0071786"	"GO:0071786"	"endoplasmic reticulum tubular network organization"	"4/559"	"17/23843"	0.000557914624176031	0.0117541803543683	0.0095225218576642	"Tmem33/Arl6ip1/Rab18/Rtn3"	4
"GO:0050768"	"GO:0050768"	"negative regulation of neurogenesis"	"18/559"	"318/23843"	0.000563384398357243	0.0118075980155705	0.00956579759710735	"Tnr/B2m/Sox2/Eif4e/Id3/Ptprz1/Ptn/Cntn4/Apoe/Sirt2/Calr/Thy1/Sox9/Plk2/Id2/App/Olig2/Dpysl3"	18
"GO:0010950"	"GO:0010950"	"positive regulation of endopeptidase activity"	"11/559"	"144/23843"	0.000602319159254567	0.0125581984292248	0.0101738883894813	"Mtch2/Bcap31/F3/Cdkn2a/Cycs/Arl6ip5/Bax/Ndufa13/Rps27l/Ppp2ca/Mbp"	11
"GO:0051188"	"GO:0051188"	"cofactor biosynthetic process"	"14/559"	"216/23843"	0.00061399218673544	0.0127355905124918	0.0103176006636986	"Mtch2/Alad/Atpif1/Tpi1/Gapdh/Ndufa9/Gpi1/Mif/Acat1/Aldoc/Dld/Gpd1/Mpc1/Pgam1"	14
"GO:0007409"	"GO:0007409"	"axonogenesis"	"23/559"	"461/23843"	0.000617174869296497	0.0127359573028159	0.0103178978149055	"Tnr/Uchl1/Epha5/Actb/Ptprz1/Mgll/Chl1/Cntn4/Apoe/Scn1b/Ank3/Sept7/Fez1/Thy1/Cnp/Mapt/Tubb2b/Nrn1/Ntrk2/Gap43/Alcam/App/Metrn"	23
"GO:1900180"	"GO:1900180"	"regulation of protein localization to nucleus"	"10/559"	"123/23843"	0.000650552243572663	0.0133562358578388	0.0108204097655453	"Cct3/Txn1/Cdkn2a/Cct7/Nutf2/Ppp2ca/Ddx5/Hsp90aa1/Cct5/Cct8"	10
"GO:0051187"	"GO:0051187"	"cofactor catabolic process"	"6/559"	"46/23843"	0.000682908006613725	0.0139493493330641	0.0113009142211205	"Prdx6/Prdx1/Hmox1/Prdx2/Acat1/Cbr3"	6
"GO:0050803"	"GO:0050803"	"regulation of synapse structure or activity"	"13/559"	"194/23843"	0.000697536595775083	0.0140958835223324	0.0114196273068597	"Prnp/Cdc42/Fzd9/Ptn/Camk1/Apoe/Lrrtm3/Tpbg/Hnrnpk/Ntrk2/Ube2v2/App/Abhd17b"	13
"GO:0006120"	"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"4/559"	"18/23843"	0.000704093585484296	0.0140958835223324	0.0114196273068597	"Ndufc2/Dld/Ndufv2/Ndufb8"	4
"GO:0019682"	"GO:0019682"	"glyceraldehyde-3-phosphate metabolic process"	"4/559"	"18/23843"	0.000704093585484296	0.0140958835223324	0.0114196273068597	"Tpi1/Taldo1/Tkt/Pgam1"	4
"GO:1904872"	"GO:1904872"	"regulation of telomerase RNA localization to Cajal body"	"4/559"	"18/23843"	0.000704093585484296	0.0140958835223324	0.0114196273068597	"Cct3/Cct7/Cct5/Cct8"	4
"GO:0044282"	"GO:0044282"	"small molecule catabolic process"	"17/559"	"298/23843"	0.000727868793477607	0.0144997228958113	0.0117467933996881	"Dbi/Adh5/Hadhb/Tpi1/Apoe/Gpi1/Etfb/Ldha/Acat1/Bckdhb/Pccb/Acad11/Acadvl/Cbr3/Acat2/Haghl/Asrgl1"	17
"GO:0019359"	"GO:0019359"	"nicotinamide nucleotide biosynthetic process"	"8/559"	"84/23843"	0.000793721003003381	0.0157336616555941	0.0127464555162119	"Mtch2/Tpi1/Gapdh/Gpi1/Mif/Aldoc/Gpd1/Pgam1"	8
"GO:0009896"	"GO:0009896"	"positive regulation of catabolic process"	"20/559"	"385/23843"	0.000838496445744056	0.016539753419971	0.0133995020251256	"Csnk2a1/Bcap31/Tmem59/Atpif1/Apoe/Sirt2/Bax/Ctsc/Cd81/Mif/Oaz1/Ndufa13/Hmox1/Sox9/Plk2/Hsp90aa1/Gpd1/Ube2v2/Qk/Ndfip1"	20
"GO:0006089"	"GO:0006089"	"lactate metabolic process"	"4/559"	"19/23843"	0.000875422077218694	0.0167660514485755	0.0135828349210627	"Mtch2/Ldhb/Ldha/Haghl"	4
"GO:0006103"	"GO:0006103"	"2-oxoglutarate metabolic process"	"4/559"	"19/23843"	0.000875422077218694	0.0167660514485755	0.0135828349210627	"Idh1/Idh3g/Idh3a/Dld"	4
"GO:0090670"	"GO:0090670"	"RNA localization to Cajal body"	"4/559"	"19/23843"	0.000875422077218694	0.0167660514485755	0.0135828349210627	"Cct3/Cct7/Cct5/Cct8"	4
"GO:0090671"	"GO:0090671"	"telomerase RNA localization to Cajal body"	"4/559"	"19/23843"	0.000875422077218694	0.0167660514485755	0.0135828349210627	"Cct3/Cct7/Cct5/Cct8"	4
"GO:0090672"	"GO:0090672"	"telomerase RNA localization"	"4/559"	"19/23843"	0.000875422077218694	0.0167660514485755	0.0135828349210627	"Cct3/Cct7/Cct5/Cct8"	4
"GO:0090685"	"GO:0090685"	"RNA localization to nucleus"	"4/559"	"19/23843"	0.000875422077218694	0.0167660514485755	0.0135828349210627	"Cct3/Cct7/Cct5/Cct8"	4
"GO:0043523"	"GO:0043523"	"regulation of neuron apoptotic process"	"15/559"	"250/23843"	0.000883300921247019	0.0167660514485755	0.0135828349210627	"Kcnip3/Prnp/Cdc42/Fzd9/Chl1/Apoe/Gpi1/Bax/Hmox1/Prdx2/Mt1/Ntrk2/Lgmn/Ube2v2/Ppp2r2b"	15
"GO:0048193"	"GO:0048193"	"Golgi vesicle transport"	"15/559"	"250/23843"	0.000883300921247019	0.0167660514485755	0.0135828349210627	"Rab14/Bcap31/Vps29/Arf5/Rab6a/Ank3/Lamp1/Cope/Gabarapl2/Tmed3/Rab6b/Scfd1/Rab26/Vapa/Snx2"	15
"GO:0010952"	"GO:0010952"	"positive regulation of peptidase activity"	"11/559"	"151/23843"	0.000893743490388459	0.0168846188043341	0.0136788909796543	"Mtch2/Bcap31/F3/Cdkn2a/Cycs/Arl6ip5/Bax/Ndufa13/Rps27l/Ppp2ca/Mbp"	11
"GO:1903828"	"GO:1903828"	"negative regulation of cellular protein localization"	"9/559"	"107/23843"	0.000939969977774389	0.0176247886578235	0.0142785315667258	"Gpm6b/Dnaja1/Txn1/Tmem59/Fzd9/Os9/Ppp2ca/Mapt/Abhd17b"	9
"GO:2001056"	"GO:2001056"	"positive regulation of cysteine-type endopeptidase activity"	"10/559"	"129/23843"	0.000941682296578543	0.0176247886578235	0.0142785315667258	"Mtch2/Bcap31/F3/Cdkn2a/Cycs/Arl6ip5/Bax/Ndufa13/Rps27l/Ppp2ca"	10
"GO:1904951"	"GO:1904951"	"positive regulation of establishment of protein localization"	"23/559"	"476/23843"	0.000949143685841782	0.0176821953325339	0.0143250389622417	"Phpt1/Psmb7/Prnp/Bcap31/Pdcd10/Cdc42/Sri/Cct7/Camk1/Gapdh/Psmd8/Gpi1/Ank3/Mif/Oaz1/Nutf2/Rgcc/Cadm1/Hsp90aa1/Cct5/Cct8/Camk4/Mbp"	23
"GO:0006890"	"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"5/559"	"33/23843"	0.000959343487571582	0.0177371763415749	0.0143695812309976	"Arf5/Rab6a/Cope/Rab6b/Scfd1"	5
"GO:0045687"	"GO:0045687"	"positive regulation of glial cell differentiation"	"6/559"	"49/23843"	0.000960910646735421	0.0177371763415749	0.0143695812309976	"Serpine2/Rheb/Id2/App/Olig2/Qk"	6
"GO:0097237"	"GO:0097237"	"cellular response to toxic substance"	"11/559"	"153/23843"	0.000995699996622744	0.0182247018078211	0.0147645447051433	"Prdx6/Pdcd10/Gstm5/Adh5/Txn1/Cdkn2a/Prdx1/Actb/Psap/Hmox1/Prdx2"	11
"GO:0016125"	"GO:0016125"	"sterol metabolic process"	"10/559"	"130/23843"	0.000999245917864736	0.0182247018078211	0.0147645447051433	"Ebp/Fdps/Abca1/Apoe/Msmo1/Aplp2/Acat1/Acadvl/Npc2/App"	10
"GO:0019363"	"GO:0019363"	"pyridine nucleotide biosynthetic process"	"8/559"	"87/23843"	0.0010009093189683	0.0182247018078211	0.0147645447051433	"Mtch2/Tpi1/Gapdh/Gpi1/Mif/Aldoc/Gpd1/Pgam1"	8
"GO:0006635"	"GO:0006635"	"fatty acid beta-oxidation"	"7/559"	"68/23843"	0.00105621734145089	0.0190592761524591	0.0154406660678471	"Dbi/Hadhb/Etfb/Acat1/Acad11/Acadvl/Acat2"	7
"GO:0032482"	"GO:0032482"	"Rab protein signal transduction"	"7/559"	"68/23843"	0.00105621734145089	0.0190592761524591	0.0154406660678471	"Rab14/Rab33a/Rab9/Rab6a/Rab6b/Rab26/Rab18"	7
"GO:0006458"	"GO:0006458"	"'de novo' protein folding"	"6/559"	"50/23843"	0.0010706253306851	0.0191253074951501	0.0154941606446793	"Hspa5/Cct3/Cct7/Hspa8/Cct5/Cct8"	6
"GO:0016486"	"GO:0016486"	"peptide hormone processing"	"4/559"	"20/23843"	0.0010741350630974	0.0191253074951501	0.0154941606446793	"Scg5/Pcsk1n/Atp6ap2/Cpe"	4
"GO:1900101"	"GO:1900101"	"regulation of endoplasmic reticulum unfolded protein response"	"4/559"	"20/23843"	0.0010741350630974	0.0191253074951501	0.0154941606446793	"Tmem33/Bax/Pik3r1/Tmbim6"	4
"GO:0007584"	"GO:0007584"	"response to nutrient"	"8/559"	"89/23843"	0.00116155966831507	0.0205908198471358	0.0166814295978287	"Pdia3/Gatm/Alad/Spp1/Hsp90b1/Bckdhb/Mapt/Tmbim6"	8
"GO:2001233"	"GO:2001233"	"regulation of apoptotic signaling pathway"	"20/559"	"396/23843"	0.00117953368216171	0.0208177348114856	0.0168652622975753	"Mtch2/Ndufs3/Pdia3/Slc25a5/Bcap31/Maged1/Dnaja1/Creb3/Atpif1/Bax/Ctsc/Mif/Ndufa13/Hmox1/Prdx2/Rpl26/Sept4/Hnrnpk/Grina/Tmbim6"	20
"GO:0046902"	"GO:0046902"	"regulation of mitochondrial membrane permeability"	"6/559"	"51/23843"	0.0011896971984609	0.0209054215135662	0.0169363007291814	"Mtch2/Slc25a5/Atpif1/Bax/Slc25a4/Cnp"	6
"GO:0010959"	"GO:0010959"	"regulation of metal ion transport"	"20/559"	"397/23843"	0.00121571826017819	0.0211653887438611	0.0171469103640624	"Serpine2/Dbi/Atp1b1/Atp1a2/B2m/Kcnip3/Prnp/S100a1/Creb3/Sri/Scn1b/Bax/Ank3/Mif/Cd63/Thy1/Fxyd6/Ppp2ca/Cntn1/Tmbim6"	20
"GO:0008630"	"GO:0008630"	"intrinsic apoptotic signaling pathway in response to DNA damage"	"9/559"	"111/23843"	0.00122027092161426	0.0211653887438611	0.0171469103640624	"Mtch2/Bax/Mif/Hmox1/Rps27l/Shisa5/Rpl26/Hnrnpk/Pik3r1"	9
"GO:0072329"	"GO:0072329"	"monocarboxylic acid catabolic process"	"9/559"	"111/23843"	0.00122027092161426	0.0211653887438611	0.0171469103640624	"Dbi/Hadhb/Etfb/Acat1/Pccb/Acad11/Acadvl/Acat2/Asrgl1"	9
"GO:0001504"	"GO:0001504"	"neurotransmitter uptake"	"5/559"	"35/23843"	0.0012626686150011	0.0215755302905163	0.0174791820942055	"Atp1a2/Kcnj10/Gpm6b/Arl6ip5/Arl6ip1"	5
"GO:0046686"	"GO:0046686"	"response to cadmium ion"	"5/559"	"35/23843"	0.0012626686150011	0.0215755302905163	0.0174791820942055	"Prnp/Alad/Hmox1/Mt1/Fos"	5
"GO:1904358"	"GO:1904358"	"positive regulation of telomere maintenance via telomere lengthening"	"5/559"	"35/23843"	0.0012626686150011	0.0215755302905163	0.0174791820942055	"Cct3/Hnrnpa2b1/Cct7/Cct5/Cct8"	5
"GO:0030534"	"GO:0030534"	"adult behavior"	"12/559"	"182/23843"	0.00127072581482414	0.0215755302905163	0.0174791820942055	"Prex2/Atp1a2/Kcnj10/Uchl1/Chl1/Ccnd2/Cend1/Hexa/Cnp/Mapt/Id2/App"	12
"GO:0050807"	"GO:0050807"	"regulation of synapse organization"	"12/559"	"182/23843"	0.00127072581482414	0.0215755302905163	0.0174791820942055	"Prnp/Cdc42/Fzd9/Ptn/Camk1/Apoe/Lrrtm3/Tpbg/Hnrnpk/Ntrk2/Ube2v2/Abhd17b"	12
"GO:1902003"	"GO:1902003"	"regulation of amyloid-beta formation"	"4/559"	"21/23843"	0.00130246871769345	0.0220215719327666	0.0178405378978179	"Prnp/Apoe/Lrrtm3/App"	4
"GO:0072525"	"GO:0072525"	"pyridine-containing compound biosynthetic process"	"8/559"	"91/23843"	0.00134212794479544	0.0225971667358027	0.0183068497909336	"Mtch2/Tpi1/Gapdh/Gpi1/Mif/Aldoc/Gpd1/Pgam1"	8
"GO:0010917"	"GO:0010917"	"negative regulation of mitochondrial membrane potential"	"3/559"	"10/23843"	0.00136018149999246	0.0226172328759076	0.0183231061569232	"Mtch2/Arl6ip5/Mapt"	3
"GO:0070203"	"GO:0070203"	"regulation of establishment of protein localization to telomere"	"3/559"	"10/23843"	0.00136018149999246	0.0226172328759076	0.0183231061569232	"Cct7/Cct5/Cct8"	3
"GO:1900103"	"GO:1900103"	"positive regulation of endoplasmic reticulum unfolded protein response"	"3/559"	"10/23843"	0.00136018149999246	0.0226172328759076	0.0183231061569232	"Tmem33/Bax/Pik3r1"	3
"GO:0034764"	"GO:0034764"	"positive regulation of transmembrane transport"	"13/559"	"209/23843"	0.00138003203167346	0.0228528761129794	0.0185140099722448	"Dbi/Atp1b1/Ak1/Car2/S100a1/Sri/Bax/Arl6ip1/Ank3/Mif/Slc25a4/Thy1/Rasa1"	13
"GO:0034105"	"GO:0034105"	"positive regulation of tissue remodeling"	"5/559"	"36/23843"	0.0014384065702065	0.0235618733572406	0.0190883964077048	"Atp6ap1/Car2/Cdkn2a/Spp1/Bax"	5
"GO:0042987"	"GO:0042987"	"amyloid precursor protein catabolic process"	"5/559"	"36/23843"	0.0014384065702065	0.0235618733572406	0.0190883964077048	"Prnp/Apoe/Psenen/Lrrtm3/App"	5
